"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"ANKRD28",0.325,-1.48,1.42,0.158,0.22,"None","23243","ankyrin repeat domain 28","NS",0.801342913045577
"IFT172",-0.661,-3.2,-1.42,0.158,0.22,"None","26160","intraflagellar transport 172","NS",0.801342913045577
"CAPN5",0.496,-1.65,1.42,0.158,0.22,"None","726","calpain 5","NS",0.801342913045577
"NFATC2IP",0.742,-3.44,1.42,0.158,0.22,"--","84901","nuclear factor of activated T cells 2 interacting protein","NS",0.801342913045577
"DHX34",0.558,-1.84,1.42,0.158,0.22,"None","9704","DExH-box helicase 34","NS",0.801342913045577
"PRKD3",0.465,-1.58,1.42,0.159,0.221,"None","23683","protein kinase D3","NS",0.798602875679548
"YIPF3",-0.324,0.793,-1.42,0.159,0.221,"--","25844","Yip1 domain family member 3","NS",0.798602875679548
"UBQLN4",0.46,-1.96,1.42,0.159,0.221,"Non-endocrine","56893","ubiquilin 4","NS",0.798602875679548
"C2orf49",-0.505,-1.02,-1.42,0.159,0.221,"--","79074","chromosome 2 open reading frame 49","NS",0.798602875679548
"CDK12",-0.349,-2.33,-1.41,0.16,0.223,"None","51755","cyclin dependent kinase 12","NS",0.795880017344075
"ALDH5A1",-0.3,2.4,-1.41,0.16,0.223,"None","7915","aldehyde dehydrogenase 5 family member A1","NS",0.795880017344075
"SGF29",0.614,-1.94,1.41,0.161,0.224,"None","112869","SAGA complex associated factor 29","NS",0.79317412396815
"SETX",0.662,-2.14,1.41,0.161,0.224,"None","23064","senataxin","NS",0.79317412396815
"ZBTB38",-0.898,-4.05,-1.41,0.161,0.224,"None","253461","zinc finger and BTB domain containing 38","NS",0.79317412396815
"UHRF2",0.323,-1.46,1.4,0.163,0.227,"None","115426","ubiquitin like with PHD and ring finger domains 2","NS",0.787812395596042
"PRRC1",-0.271,1.57,-1.4,0.163,0.227,"None","133619","proline rich coiled-coil 1","NS",0.787812395596042
"SREK1",-0.326,-0.507,-1.4,0.163,0.226,"None","140890","splicing regulatory glutamic acid and lysine rich protein 1","NS",0.787812395596042
"INO80E",-0.504,-2.08,-1.4,0.163,0.226,"--","283899","INO80 complex subunit E","NS",0.787812395596042
"STON2",-0.625,-3.58,-1.4,0.163,0.226,"None","85439","stonin 2","NS",0.787812395596042
"TRMT61A",-0.292,-0.612,-1.4,0.164,0.227,"None","115708","tRNA methyltransferase 61A","NS",0.785156151952302
"PKP1",-1.1,-2.98,-1.4,0.164,0.227,"None","5317","plakophilin 1","NS",0.785156151952302
"RDH13",0.417,0.106,1.4,0.165,0.229,"--","112724","retinol dehydrogenase 13","NS",0.782516055786094
"C1orf43",0.488,-1.92,1.4,0.165,0.229,"--","25912","chromosome 1 open reading frame 43","NS",0.782516055786094
"LGALSL",0.32,-0.453,1.4,0.165,0.229,"--","29094","galectin like","NS",0.782516055786094
"MTERF3",-0.969,-5.02,-1.39,0.165,0.229,"None","51001","mitochondrial transcription termination factor 3","NS",0.782516055786094
"ZFP92",-0.785,-4.5,-1.39,0.166,0.231,"None","139735","ZFP92 zinc finger protein","NS",0.779891911959945
"JMJD6",-0.594,-1.91,-1.39,0.166,0.23,"None","23210","jumonji domain containing 6, arginine demethylase and lysine hydroxylase","NS",0.779891911959945
"NOL9",0.288,-0.934,1.39,0.166,0.23,"None","79707","nucleolar protein 9","NS",0.779891911959945
"MNAT1",0.514,-2.03,1.39,0.167,0.232,"None","4331","MNAT1 component of CDK activating kinase","NS",0.777283528852417
"MYO9B",-0.534,-1.27,-1.39,0.167,0.232,"None","4650","myosin IXB","NS",0.777283528852417
"PLEKHH3",-0.535,-3.25,-1.39,0.167,0.231,"None","79990","pleckstrin homology, MyTH4 and FERM domain containing H3","NS",0.777283528852417
"BABAM1",-0.268,0.522,-1.39,0.168,0.233,"--","29086","BRISC and BRCA1 A complex member 1","NS",0.774690718274137
"SERPINA10",-0.633,-2,-1.38,0.168,0.233,"None","51156","serpin family A member 10","NS",0.774690718274137
"HMGB3",-0.503,1.45,-1.38,0.169,0.234,"None","3149","high mobility group box 3","NS",0.772113295386326
"DMAC2",0.648,-1.84,1.38,0.169,0.234,"--","55101","distal membrane arm assembly complex 2","NS",0.772113295386326
"WDR45",0.253,-0.752,1.38,0.17,0.235,"--","11152","WD repeat domain 45","NS",0.769551078621726
"WDR5B",-0.597,-3.38,-1.38,0.17,0.235,"None","54554","WD repeat domain 5B","NS",0.769551078621726
"SCD",-0.505,-0.0691,-1.38,0.17,0.235,"Endocrine","6319","stearoyl-CoA desaturase","NS",0.769551078621726
"SMYD3",-0.416,-1.67,-1.38,0.17,0.235,"None","64754","SET and MYND domain containing 3","NS",0.769551078621726
"SLC1A4",0.401,-0.372,1.38,0.17,0.235,"--","6509","solute carrier family 1 member 4","NS",0.769551078621726
"SYT16",-0.668,-1.93,-1.38,0.17,0.235,"None","83851","synaptotagmin 16","NS",0.769551078621726
"EFNB1",0.663,-3.38,1.38,0.171,0.236,"None","1947","ephrin B1","NS",0.767003889607846
"CD34",0.797,-1.76,1.37,0.171,0.237,"None","947","CD34 molecule","NS",0.767003889607846
"VASN",0.656,-2.78,1.37,0.172,0.237,"None","114990","vasorin","NS",0.764471553092451
"ITPR1",-0.332,-0.658,-1.37,0.172,0.237,"None","3708","inositol 1,4,5-trisphosphate receptor type 1","NS",0.764471553092451
"TMEM260",-0.364,-2.15,-1.37,0.172,0.237,"None","54916","transmembrane protein 260","NS",0.764471553092451
"BCAS4",-0.513,-2.91,-1.37,0.172,0.238,"None","55653","breast carcinoma amplified sequence 4","NS",0.764471553092451
"FBXO21",0.426,-0.652,1.37,0.173,0.239,"--","23014","F-box protein 21","NS",0.761953896871205
"RICTOR",-0.241,1.79,-1.37,0.173,0.239,"None","253260","RPTOR independent companion of MTOR complex 2","NS",0.761953896871205
"G6PD",0.309,2.39,1.37,0.173,0.239,"--","2539","glucose-6-phosphate dehydrogenase","NS",0.761953896871205
"HECTD1",0.26,0.169,1.37,0.173,0.239,"--","25831","HECT domain E3 ubiquitin protein ligase 1","NS",0.761953896871205
"ANKRD11",0.762,-1.47,1.37,0.173,0.238,"--","29123","ankyrin repeat domain 11","NS",0.761953896871205
"FAM161A",-0.548,-4.34,-1.37,0.173,0.239,"None","84140","FAM161 centrosomal protein A","NS",0.761953896871205
"CSTF2",-0.268,0.622,-1.37,0.174,0.24,"None","1478","cleavage stimulation factor subunit 2","NS",0.7594507517174
"CEP57",-0.48,-1.03,-1.37,0.174,0.24,"--","9702","centrosomal protein 57","NS",0.7594507517174
"PMF1-BGLAP",0.819,-5.35,1.36,0.175,0.241,"None","100527963","PMF1-BGLAP readthrough","NS",0.756961951313706
"PALMD",0.566,-1.33,1.36,0.175,0.24,"None","54873","palmdelphin","NS",0.756961951313706
"FN3KRP",-0.375,0.769,-1.36,0.175,0.24,"--","79672","fructosamine 3 kinase related protein","NS",0.756961951313706
"TNS2",-0.388,0.103,-1.36,0.176,0.243,"None","23371","tensin 2","NS",0.75448733218585
"MBLAC1",-0.329,-1.4,-1.36,0.176,0.242,"None","255374","metallo-beta-lactamase domain containing 1","NS",0.75448733218585
"TASOR2",-0.603,-0.562,-1.36,0.176,0.242,"None","54906","transcription activation suppressor family member 2","NS",0.75448733218585
"MAP3K21",-0.608,-3.21,-1.36,0.176,0.242,"None","84451","mitogen-activated protein kinase kinase kinase 21","NS",0.75448733218585
"ATP13A3",-0.412,0.931,-1.36,0.177,0.243,"None","79572","ATPase 13A3","NS",0.752026733638193
"COL6A3",-0.609,4.55,-1.35,0.178,0.244,"Non-endocrine","1293","collagen type VI alpha 3 chain","NS",0.749579997691106
"RCOR1",-0.339,-1.56,-1.35,0.178,0.245,"None","23186","REST corepressor 1","NS",0.749579997691106
"ADGRL2",0.832,-4.12,1.35,0.178,0.244,"None","23266","adhesion G protein-coupled receptor L2","NS",0.749579997691106
"KRT6C",-1.14,1.86,-1.35,0.178,0.244,"--","286887","keratin 6C","NS",0.749579997691106
"MT-CO1",-0.498,1.09,-1.35,0.178,0.245,"None","4512","mitochondrially encoded cytochrome c oxidase I","NS",0.749579997691106
"RERE",-0.311,-1.06,-1.36,0.178,0.244,"--","473","arginine-glutamic acid dipeptide repeats","NS",0.749579997691106
"ECM1",-0.518,-1.92,-1.35,0.179,0.245,"None","1893","extracellular matrix protein 1","NS",0.747146969020107
"WIPF3",0.885,-5.71,1.35,0.179,0.246,"Non-endocrine","644150","WAS/WASL interacting protein family member 3","NS",0.747146969020107
"H2AC6",-0.422,5.05,-1.35,0.179,0.246,"None","8334","H2A clustered histone 6","NS",0.747146969020107
"PWWP2B",-0.544,-2.87,-1.35,0.18,0.247,"None","170394","PWWP domain containing 2B","NS",0.744727494896694
"JUNB",0.41,0.529,1.35,0.18,0.246,"None","3726","JunB proto-oncogene, AP-1 transcription factor subunit","NS",0.744727494896694
"CA13",-0.545,-3.18,-1.35,0.18,0.246,"None","377677","carbonic anhydrase 13","NS",0.744727494896694
"MFGE8",0.592,0.221,1.35,0.18,0.246,"None","4240","milk fat globule-EGF factor 8 protein","NS",0.744727494896694
"PTPN2",0.42,-1.97,1.35,0.18,0.247,"--","5771","protein tyrosine phosphatase non-receptor type 2","NS",0.744727494896694
"UXT",-0.329,-0.997,-1.35,0.18,0.246,"None","8409","ubiquitously expressed prefoldin like chaperone","NS",0.744727494896694
"NAV2",-0.422,-0.844,-1.35,0.18,0.246,"None","89797","neuron navigator 2","NS",0.744727494896694
"CSTA",-0.754,0.037,-1.34,0.181,0.248,"None","1475","cystatin A","NS",0.742321425130815
"METTL2A",0.848,-2.69,1.34,0.181,0.248,"--","339175","methyltransferase like 2A","NS",0.742321425130815
"NOL8",0.344,-2.07,1.34,0.181,0.248,"--","55035","nucleolar protein 8","NS",0.742321425130815
"CASP3",0.291,1.36,1.34,0.181,0.248,"None","836","caspase 3","NS",0.742321425130815
"PRORP",-0.352,-1.7,-1.34,0.181,0.248,"None","9692","protein only RNase P catalytic subunit","NS",0.742321425130815
"CEP350",-0.348,-1.99,-1.34,0.181,0.248,"None","9857","centrosomal protein 350","NS",0.742321425130815
"EXOSC3",0.296,0.254,1.34,0.182,0.249,"None","51010","exosome component 3","NS",0.739928612014925
"TUBA4A",-0.438,3.58,-1.34,0.182,0.249,"None","7277","tubulin alpha 4a","NS",0.739928612014925
"CD9",0.462,1.55,1.34,0.182,0.249,"None","928","CD9 molecule","NS",0.739928612014925
"JMJD8",-0.426,-1.2,-1.34,0.183,0.251,"--","339123","jumonji domain containing 8","NS",0.737548910269571
"NFYC",0.258,0.34,1.34,0.183,0.251,"--","4802","nuclear transcription factor Y subunit gamma","NS",0.737548910269571
"ANKLE2",0.247,-0.217,1.34,0.184,0.251,"None","23141","ankyrin repeat and LEM domain containing 2","NS",0.735182176990464
"EXOSC9",0.24,0.296,1.34,0.184,0.251,"--","5393","exosome component 9","NS",0.735182176990464
"LUM",0.655,0.456,1.33,0.185,0.252,"None","4060","lumican","NS",0.732828271596986
"SMAD1",0.292,-0.991,1.33,0.185,0.252,"None","4086","SMAD family member 1","NS",0.732828271596986
"MVD",-0.247,0.991,-1.33,0.185,0.253,"--","4597","mevalonate diphosphate decarboxylase","NS",0.732828271596986
"MRNIP",-0.559,-3.48,-1.33,0.185,0.253,"None","51149","MRN complex interacting protein","NS",0.732828271596986
"ATP5PD",-0.239,3.46,-1.33,0.186,0.254,"None","10476","ATP synthase peripheral stalk subunit d","NS",0.730487055782084
"COQ8A",0.325,1.4,1.33,0.186,0.254,"None","56997","coenzyme Q8A","NS",0.730487055782084
"RNASEL",0.426,-2.13,1.33,0.186,0.254,"None","6041","ribonuclease L","NS",0.730487055782084
"VAMP5",-0.525,-2.02,-1.33,0.187,0.255,"Non-endocrine","10791","vesicle associated membrane protein 5","NS",0.728158393463501
"TESK1",-0.673,-3.01,-1.33,0.187,0.255,"--","7016","testis associated actin remodelling kinase 1","NS",0.728158393463501
"TMEM243",0.503,-1.72,1.32,0.187,0.255,"Non-endocrine","79161","transmembrane protein 243","NS",0.728158393463501
"MNDA",0.842,-3.78,1.32,0.188,0.256,"None","4332","myeloid cell nuclear differentiation antigen","NS",0.72584215073632
"JRKL",0.551,-4.03,1.32,0.188,0.257,"None","8690","JRK like","NS",0.72584215073632
"MED21",-0.535,-3.34,-1.32,0.188,0.256,"--","9412","mediator complex subunit 21","NS",0.72584215073632
"MOB3A",0.271,-0.303,1.32,0.189,0.258,"None","126308","MOB kinase activator 3A","NS",0.723538195826756
"PLCH1",0.667,0.431,1.32,0.189,0.257,"None","23007","phospholipase C eta 1","NS",0.723538195826756
"HNRNPA1",0.241,5.26,1.32,0.189,0.257,"None","3178","heterogeneous nuclear ribonucleoprotein A1","NS",0.723538195826756
"NDUFA5",-0.442,0.568,-1.32,0.189,0.257,"--","4698","NADH:ubiquinone oxidoreductase subunit A5","NS",0.723538195826756
"JMJD7",-0.392,-1.2,-1.32,0.19,0.258,"None","100137047","jumonji domain containing 7","NS",0.721246399047171
"TPTEP2-CSNK1E",-0.368,-0.835,-1.32,0.19,0.258,"--","102800317","TPTEP2-CSNK1E readthrough","NS",0.721246399047171
"GCSH",-0.531,-1.74,-1.32,0.19,0.258,"None","2653","glycine cleavage system protein H","NS",0.721246399047171
"MRPS28",-0.256,1.38,-1.32,0.19,0.258,"--","28957","mitochondrial ribosomal protein S28","NS",0.721246399047171
"RASD1",-1.01,-5.64,-1.32,0.19,0.258,"None","51655","ras related dexamethasone induced 1","NS",0.721246399047171
"CHD8",-0.339,-1.57,-1.32,0.19,0.258,"--","57680","chromodomain helicase DNA binding protein 8","NS",0.721246399047171
"PEAK1",0.829,-4.97,1.32,0.19,0.259,"None","79834","pseudopodium enriched atypical kinase 1","NS",0.721246399047171
"DHX8",0.25,-0.748,1.31,0.191,0.259,"--","1659","DEAH-box helicase 8","NS",0.718966632752272
"UBE2K",-0.319,0.951,-1.31,0.191,0.259,"--","3093","ubiquitin conjugating enzyme E2 K","NS",0.718966632752272
"TLNRD1",0.797,-5.39,1.31,0.191,0.26,"None","59274","talin rod domain containing 1","NS",0.718966632752272
"ILRUN",-0.855,-4.42,-1.31,0.191,0.259,"--","64771","inflammation and lipid regulator with UBA-like and NBR1-like domains","NS",0.718966632752272
"EFHD1",0.838,-3.35,1.32,0.191,0.259,"None","80303","EF-hand domain family member D1","NS",0.718966632752272
"ALG2",0.238,1.32,1.31,0.191,0.26,"None","85365","ALG2 alpha-1,3/1,6-mannosyltransferase","NS",0.718966632752272
"TNK2",-0.383,-1.69,-1.31,0.192,0.26,"Endocrine","10188","tyrosine kinase non receptor 2","NS",0.71669877129645
"NPRL2",-0.356,-1.01,-1.31,0.192,0.26,"--","10641","NPR2 like, GATOR1 complex subunit","NS",0.71669877129645
"IGFBP3",-0.73,-1.19,-1.31,0.192,0.26,"None","3486","insulin like growth factor binding protein 3","NS",0.71669877129645
"EPCAM",-0.261,1.89,-1.31,0.192,0.26,"--","4072","epithelial cell adhesion molecule","NS",0.71669877129645
"PSME3IP1",-0.43,-2.53,-1.31,0.192,0.26,"--","80011","proteasome activator subunit 3 interacting protein 1","NS",0.71669877129645
"FOXM1",-0.821,1.8,-1.31,0.193,0.262,"None","2305","forkhead box M1","NS",0.714442690992226
"GCA",0.316,0.654,1.31,0.193,0.262,"--","25801","grancalcin","NS",0.714442690992226
"HNF4A",0.501,-1.78,1.31,0.193,0.261,"None","3172","hepatocyte nuclear factor 4 alpha","NS",0.714442690992226
"MT-ATP6",-0.442,2.86,-1.31,0.193,0.262,"None","4508","mitochondrially encoded ATP synthase 6","NS",0.714442690992226
"APCDD1L",-0.623,1.21,-1.31,0.194,0.263,"Endocrine","164284","APC down-regulated 1 like","NS",0.712198270069774
"CAMSAP2",-0.429,-2.73,-1.3,0.194,0.263,"None","23271","calmodulin regulated spectrin associated protein family member 2","NS",0.712198270069774
"ATP5F1D",-0.413,3.58,-1.3,0.195,0.263,"None","513","ATP synthase F1 subunit delta","NS",0.709965388637482
"MRPS10",-0.29,0.0222,-1.3,0.195,0.264,"--","55173","mitochondrial ribosomal protein S10","NS",0.709965388637482
"ARHGEF28",0.579,-2.52,1.3,0.195,0.264,"None","64283","Rho guanine nucleotide exchange factor 28","NS",0.709965388637482
"TADA2B",-0.524,-3.47,-1.3,0.195,0.263,"None","93624","transcriptional adaptor 2B","NS",0.709965388637482
"ARNT",-0.76,-2.92,-1.3,0.196,0.265,"None","405","aryl hydrocarbon receptor nuclear translocator","NS",0.707743928643524
"MICAL3",-0.288,-0.177,-1.3,0.196,0.265,"None","57553","microtubule associated monooxygenase, calponin and LIM domain containing 3","NS",0.707743928643524
"C16orf58",-0.265,2.8,-1.3,0.196,0.265,"--","64755","chromosome 16 open reading frame 58","NS",0.707743928643524
"BANF1",0.544,0.932,1.3,0.196,0.265,"None","8815","BAF nuclear assembly factor 1","NS",0.707743928643524
"EML1",-0.301,0.207,-1.3,0.197,0.266,"None","2009","EMAP like 1","NS",0.705533773838407
"ERCC6",-0.553,-2.16,-1.3,0.197,0.266,"None","2074","ERCC excision repair 6, chromatin remodeling factor","NS",0.705533773838407
"MECR",0.232,0.135,1.29,0.198,0.267,"--","51102","mitochondrial trans-2-enoyl-CoA reductase","NS",0.703334809738469
"FAM241B",-0.434,-1.04,-1.29,0.199,0.269,"None","219738","family with sequence similarity 241 member B","NS",0.701146923590293
"MYO19",-0.842,1.49,-1.29,0.199,0.269,"--","80179","myosin XIX","NS",0.701146923590293
"RNF146",-0.469,-1.65,-1.29,0.199,0.268,"None","81847","ring finger protein 146","NS",0.701146923590293
"TMEM186",-0.375,-1.32,-1.29,0.2,0.269,"None","25880","transmembrane protein 186","NS",0.698970004336019
"TARS2",-0.248,0.3,-1.29,0.2,0.269,"--","80222","threonyl-tRNA synthetase 2, mitochondrial","NS",0.698970004336019
"CSPG4",-0.427,-1.4,-1.29,0.201,0.271,"None","1464","chondroitin sulfate proteoglycan 4","NS",0.696803942579511
"MAP4K2",-0.463,-1.72,-1.29,0.201,0.27,"None","5871","mitogen-activated protein kinase kinase kinase kinase 2","NS",0.696803942579511
"DNAJB14",-0.259,-1.17,-1.29,0.201,0.271,"None","79982","DnaJ heat shock protein family (Hsp40) member B14","NS",0.696803942579511
"KDM5A",-0.382,-1.96,-1.28,0.202,0.272,"None","5927","lysine demethylase 5A","NS",0.694648630553376
"RSPRY1",0.689,-2.6,1.28,0.202,0.272,"--","89970","ring finger and SPRY domain containing 1","NS",0.694648630553376
"ZC3H4",-0.33,-1.64,-1.28,0.203,0.273,"None","23211","zinc finger CCCH-type containing 4","NS",0.692503962086787
"ZNFX1",0.368,-2.18,1.28,0.204,0.275,"None","57169","zinc finger NFX1-type containing 1","NS",0.690369832574101
"CABLES1",0.541,-4.03,1.28,0.204,0.275,"None","91768","Cdk5 and Abl enzyme substrate 1","NS",0.690369832574101
"PRPF39",-0.398,2.03,-1.27,0.205,0.276,"None","55015","pre-mRNA processing factor 39","NS",0.688246138944246
"BTAF1",-0.233,-1.05,-1.27,0.205,0.276,"None","9044","B-TFIID TATA-box binding protein associated factor 1","NS",0.688246138944246
"RCN2",-0.504,-2.51,-1.27,0.206,0.277,"--","5955","reticulocalbin 2","NS",0.686132779630847
"EPC1",0.531,-2.84,1.27,0.206,0.277,"None","80314","enhancer of polycomb homolog 1","NS",0.686132779630847
"PCBD2",-0.49,0.399,-1.27,0.206,0.277,"None","84105","pterin-4 alpha-carbinolamine dehydratase 2","NS",0.686132779630847
"TMEM88",-0.742,-1.33,-1.27,0.206,0.278,"None","92162","transmembrane protein 88","NS",0.686132779630847
"TDRD7",-0.329,-2.02,-1.27,0.207,0.279,"None","23424","tudor domain containing 7","NS",0.684029654543082
"SMARCB1",-0.352,0.839,-1.27,0.207,0.279,"--","6598","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1","NS",0.684029654543082
"MTHFS",-0.276,1.78,-1.26,0.208,0.28,"None","10588","methenyltetrahydrofolate synthetase","NS",0.681936665037238
"PARP9",-0.262,0.138,-1.27,0.208,0.279,"None","83666","poly(ADP-ribose) polymerase family member 9","NS",0.681936665037238
"TOE1",-0.301,-1.22,-1.26,0.209,0.281,"--","114034","target of EGR1, exonuclease","NS",0.679853713888946
"ZDHHC17",-0.363,-0.395,-1.26,0.209,0.281,"--","23390","zinc finger DHHC-type palmitoyltransferase 17","NS",0.679853713888946
"ACOT1",-0.247,2.25,-1.26,0.209,0.281,"None","641371","acyl-CoA thioesterase 1","NS",0.679853713888946
"U2AF1L5",0.28,2.3,1.26,0.21,0.281,"None","102724594","U2 small nuclear RNA auxiliary factor 1 like 5","NS",0.677780705266081
"CMA1",0.886,-0.567,1.26,0.21,0.282,"None","1215","chymase 1","NS",0.677780705266081
"EPHX2",-0.369,2.82,-1.26,0.21,0.282,"None","2053","epoxide hydrolase 2","NS",0.677780705266081
"KLF13",-0.61,-3.24,-1.26,0.21,0.281,"None","51621","Kruppel like factor 13","NS",0.677780705266081
"C7orf26",-0.728,-3.99,-1.26,0.21,0.281,"--","79034","chromosome 7 open reading frame 26","NS",0.677780705266081
"PSMG3",-0.381,-0.746,-1.26,0.21,0.282,"--","84262","proteasome assembly chaperone 3","NS",0.677780705266081
"CYHR1",-0.423,-1.81,-1.26,0.211,0.282,"--","50626","cysteine and histidine rich 1","NS",0.675717544702307
"TRIM41",-0.632,-2.8,-1.26,0.211,0.283,"--","90933","tripartite motif containing 41","NS",0.675717544702307
"FBXO28",0.309,-1.25,1.26,0.212,0.283,"None","23219","F-box protein 28","NS",0.673664139071249
"KRT77",-0.64,-0.00786,-1.25,0.212,0.284,"--","374454","keratin 77","NS",0.673664139071249
"NT5C3B",0.392,-1.89,1.25,0.213,0.286,"--","115024","5'-nucleotidase, cytosolic IIIB","NS",0.671620396561262
"KIFC3",-0.423,-2.36,-1.25,0.213,0.286,"--","3801","kinesin family member C3","NS",0.671620396561262
"PTOV1",-0.485,-3.45,-1.25,0.213,0.285,"None","53635","PTOV1 extended AT-hook containing adaptor protein","NS",0.671620396561262
"ACOT11",-0.527,-2.02,-1.25,0.214,0.287,"None","26027","acyl-CoA thioesterase 11","NS",0.669586226650809
"HACL1",0.324,-0.344,1.25,0.214,0.286,"--","26061","2-hydroxyacyl-CoA lyase 1","NS",0.669586226650809
"SLC25A42",-0.391,-0.875,-1.25,0.214,0.286,"None","284439","solute carrier family 25 member 42","NS",0.669586226650809
"P2RY1",-0.612,-0.251,-1.25,0.214,0.286,"None","5028","purinergic receptor P2Y1","NS",0.669586226650809
"EPB41L1",-0.316,1.18,-1.25,0.215,0.287,"None","2036","erythrocyte membrane protein band 4.1 like 1","NS",0.667561540084395
"CLN6",-0.367,-1.07,-1.25,0.215,0.288,"--","54982","CLN6 transmembrane ER protein","NS",0.667561540084395
"SYNGR1",-0.258,0.793,-1.24,0.215,0.288,"--","9145","synaptogyrin 1","NS",0.667561540084395
"ATP6V1G2",-0.701,-3.09,-1.24,0.216,0.288,"Endocrine","534","ATPase H+ transporting V1 subunit G2","NS",0.665546248849069
"PLEKHA1",-0.403,0.0829,-1.24,0.216,0.289,"None","59338","pleckstrin homology domain containing A1","NS",0.665546248849069
"TXNRD2",0.271,1.39,1.24,0.217,0.29,"--","10587","thioredoxin reductase 2","NS",0.663540266151471
"CHCHD4",0.514,-2.52,1.24,0.217,0.29,"--","131474","coiled-coil-helix-coiled-coil-helix domain containing 4","NS",0.663540266151471
"FOXK2",-0.389,-0.179,-1.24,0.217,0.289,"--","3607","forkhead box K2","NS",0.663540266151471
"MAP3K2",-0.301,-0.9,-1.24,0.218,0.291,"None","10746","mitogen-activated protein kinase kinase kinase 2","NS",0.661543506395395
"TOR1B",0.252,0.279,1.24,0.218,0.291,"--","27348","torsin family 1 member B","NS",0.661543506395395
"CDC42EP4",-0.343,-0.618,-1.24,0.219,0.292,"--","23580","CDC42 effector protein 4","NS",0.659555885159882
"MMP2",0.558,-2.86,1.24,0.219,0.292,"None","4313","matrix metallopeptidase 2","NS",0.659555885159882
"C1orf131",0.488,-1.26,1.23,0.22,0.293,"None","128061","chromosome 1 open reading frame 131","NS",0.657577319177794
"TBC1D20",-0.496,-2.01,-1.23,0.22,0.294,"--","128637","TBC1 domain family member 20","NS",0.657577319177794
"BORCS7",-0.538,-0.35,-1.23,0.221,0.294,"--","119032","BLOC-1 related complex subunit 7","NS",0.655607726314889
"SETD2",-0.518,-2.74,-1.23,0.221,0.295,"None","29072","SET domain containing 2, histone lysine methyltransferase","NS",0.655607726314889
"MRPL17",-0.339,0.776,-1.23,0.221,0.294,"None","63875","mitochondrial ribosomal protein L17","NS",0.655607726314889
"DSN1",0.652,-2.87,1.23,0.221,0.294,"Non-endocrine","79980","DSN1 component of MIS12 kinetochore complex","NS",0.655607726314889
"ZFYVE1",-0.308,-1.08,-1.23,0.222,0.296,"--","53349","zinc finger FYVE-type containing 1","NS",0.653647025549361
"GBA2",0.451,-1.93,1.23,0.222,0.296,"--","57704","glucosylceramidase beta 2","NS",0.653647025549361
"SRSF3",-0.232,4.19,-1.23,0.222,0.296,"--","6428","serine and arginine rich splicing factor 3","NS",0.653647025549361
"S100A7",-0.518,-1.31,-1.23,0.223,0.296,"None","6278","S100 calcium binding protein A7","NS",0.651695136951839
"LMTK2",-0.247,-0.685,-1.22,0.224,0.298,"None","22853","lemur tyrosine kinase 2","NS",0.649751981665837
"TPRKB",-0.243,-0.207,-1.22,0.224,0.298,"None","51002","TP53RK binding protein","NS",0.649751981665837
"SNIP1",-0.511,-2.1,-1.22,0.224,0.298,"None","79753","Smad nuclear interacting protein 1","NS",0.649751981665837
"FECH",-0.271,0.98,-1.22,0.225,0.3,"--","2235","ferrochelatase","NS",0.647817481888638
"ZNF330",-0.759,-5.48,-1.22,0.225,0.3,"None","27309","zinc finger protein 330","NS",0.647817481888638
"FAM118B",-0.477,-2.37,-1.22,0.225,0.299,"None","79607","family with sequence similarity 118 member B","NS",0.647817481888638
"VPS13D",0.222,-1.41,1.22,0.226,0.3,"--","55187","vacuolar protein sorting 13 homolog D","NS",0.645891560852599
"ST14",-0.488,-0.293,-1.21,0.226,0.301,"None","6768","suppression of tumorigenicity 14","NS",0.645891560852599
"TERF1",-0.437,-3.04,-1.22,0.226,0.3,"--","7013","telomeric repeat binding factor 1","NS",0.645891560852599
"CALML3",-0.573,-2.88,-1.22,0.226,0.3,"--","810","calmodulin like 3","NS",0.645891560852599
"MTG1",-0.316,0.0433,-1.22,0.226,0.3,"None","92170","mitochondrial ribosome associated GTPase 1","NS",0.645891560852599
"RAF1",0.253,-0.436,1.21,0.227,0.301,"None","5894","Raf-1 proto-oncogene, serine/threonine kinase","NS",0.643974142806877
"VRK2",0.363,-2.46,1.21,0.227,0.301,"--","7444","VRK serine/threonine kinase 2","NS",0.643974142806877
"ATP5MPL",-0.704,-0.306,-1.21,0.227,0.302,"None","9556","ATP synthase membrane subunit 6.8PL","NS",0.643974142806877
"ELF2",-0.602,-3.92,-1.21,0.228,0.302,"None","1998","E74 like ETS transcription factor 2","NS",0.642065152999546
"NYAP2",-0.869,-5.25,-1.21,0.228,0.303,"None","57624","neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2","NS",0.642065152999546
"INIP",-0.858,-3.42,-1.21,0.228,0.302,"None","58493","INTS3 and NABP interacting protein","NS",0.642065152999546
"BDH1",-0.36,1.27,-1.21,0.228,0.303,"None","622","3-hydroxybutyrate dehydrogenase 1","NS",0.642065152999546
"TMEM219",0.367,-2.35,1.2,0.23,0.305,"--","124446","transmembrane protein 219","NS",0.638272163982407
"SIPA1",0.636,-5.15,1.21,0.23,0.305,"Non-endocrine","6494","signal-induced proliferation-associated 1","NS",0.638272163982407
